ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	variance
ENSG00000151474	5.41986509076124	5.22516728324092	4.14299115540626	6.23267296154154	4.73487102375872	4.92285788862498	5.0879700303837	7.03319520557446	5.2463085209555	5.22343319782869	4.84579695587788	4.1543434732517	5.83994622482966	5.04512581033017	5.16506638286573	7.06463591681882	4.394814068124	5.03433400945562	4.4845365780101	4.9973808202053	4.57034242664773	5.16367638169335	5.1742340805801	5.59791386141839	5.33917792711342	5.00183748308427	-0.288154655334897
ENSG00000143365	6.745619737444	5.48639764526839	7.50910834745288	5.43213404835886	6.2379987405861	5.5517414152502	5.34956101954441	5.70771211789807	6.52683595648149	6.25732728063711	7.97909930012614	5.85287316324646	6.05674474754697	5.48849245721452	5.68313125923922	5.17949209024283	5.77349652014002	6.03416367468682	5.16469902271386	6.35345314085622	5.96797947201029	6.14864455293113	5.1742340805801	6.79483938525285	6.9453236252951	5.46999232247036	-0.288573488418019
ENSG00000113140	9.57161607691472	11.4907649378601	9.77880926843539	10.4730281351222	9.56535331681359	10.6687287307411	10.9642201645559	11.1679140700048	10.382550577807	10.8490464228927	10.0334553895428	10.9496134599921	11.3779863124317	9.54120947410534	11.5049131733249	11.3317360470745	10.1551974069367	11.2086714696623	12.0839131053344	10.3136446907093	9.88349034889852	10.018391069018	10.6522768248176	10.7396834482195	11.1900336550576	11.7082169379988	-0.288935297403613
ENSG00000115884	3.63051111453323	3.21618032489705	3.59995670510267	4.20971048892878	3.21618032489705	3.68097803928105	3.21618032489705	3.21618032489705	4.23295460003935	3.21618032489705	3.21618032489705	3.98656976663606	3.21618032489705	3.9795904447248	4.58615971988632	6.10546503585537	3.64301747676905	3.21618032489705	4.67842082783139	4.03293241421346	3.8848424456101	3.76404566796588	5.26554744406195	3.8223181172725	3.21618032489705	4.47203780634557	-0.288995958896753
ENSG00000256553	5.54973899953422	4.31289507400924	7.08425618476628	5.61208914029435	5.75670364364743	5.42090949402167	4.37632793943784	5.36532559567038	6.11799089207786	5.5978720899265	7.07118863623424	5.66691642810461	6.21890050505804	5.18823868158216	5.1999589275743	5.17949209024283	4.79532749296289	5.0688551087961	4.44102372392279	6.38052950547603	5.62508475852067	5.30216830598334	4.96885735811726	6.07132329447662	5.11151120408874	4.81836939292385	-0.290014131183323
ENSG00000187624	3.80015341550999	4.8958142008534	3.59995670510267	3.85187944668045	4.14988037081379	4.92285788862498	3.70039771911923	4.09218105840817	4.91423344802928	5.13352592333782	3.69043097134945	3.21618032489705	4.27041537739827	3.81023283050128	4.69632135227783	4.00690896914325	3.21618032489705	5.03433400945562	5.43956217095434	5.38384496979175	5.13314479246788	3.60473620440832	5.07579919797012	3.21618032489705	3.85436183849637	3.72187594403393	-0.290289703318104
ENSG00000268500	7.76360402137926	8.67927294189694	7.1464767042104	7.36423106411594	7.17533290126192	7.69296433511831	7.18844949511944	7.37893333269853	6.78133534914599	7.52899374126204	8.21410020301798	6.98235968890855	8.81035124432793	8.29440822238256	9.28399072737095	8.79726384899372	7.3495657659767	7.40474558171804	9.04494890781452	8.45531445275201	7.2035087489764	7.10137805791183	8.18206870099928	7.91468503847977	7.0091569176928	7.49330761120827	-0.290510971658726
ENSG00000243023	5.11329205266626	4.0007779587028	3.97714611215811	4.20971048892878	3.81280363829922	5.2365312643029	5.60016629186494	6.40414480353389	5.79475022364252	5.03666533332306	4.15244157859258	4.7079758192681	3.7520190762147	4.28390972876278	4.06155383690676	4.17883043528595	4.64150760142735	3.21618032489705	4.67842082783139	4.79206430579103	5.00717366889276	5.22088961030928	4.40180287508664	4.06731030067774	4.30458204128493	4.00981024331106	-0.290895085097637
ENSG00000211898	9.6191203802644	8.91231000430958	8.91721211623828	9.31798520182734	9.65319683469958	8.00899722639909	7.82936067083765	7.25047655282902	8.8534590106097	8.90742670155394	9.14368758683016	9.60913500503036	9.54799155359413	8.19816305397793	8.60196573679572	9.48268614545896	9.47012527566233	10.0966678367254	8.46835887341091	8.98170164171052	9.13896782310452	7.66267968403417	8.22006937868989	9.56846959648688	9.59009912791461	8.77761802765618	-0.292177309954672
ENSG00000124785	4.21453120756327	6.02569619596154	4.73244515277585	4.87784849267746	4.63069626006737	4.49430900536426	3.89782773055311	3.21618032489705	4.23295460003935	3.89704359104268	4.3534167277203	4.1543434732517	3.21618032489705	4.42580930440997	5.5842829093084	5.29596839687679	3.95023935032856	4.39704552614274	5.25568523230691	5.4905859297685	4.61783803996813	4.46903242955115	5.77132649808081	3.8223181172725	4.30458204128493	4.21282087305267	-0.292850515382517
ENSG00000143185	6.37763278602477	5.57789900272503	6.54024704147018	6.14037845338986	6.28416202335742	6.7188237997765	5.9938598636751	5.80486104177388	6.98799004195508	7.11007596492039	7.01550064304084	6.65090142119334	6.79674313059675	5.11872986471685	5.68313125923922	4.00690896914325	6.37679347148285	6.74141948627064	5.06663068507821	5.43829752178535	5.96797947201029	6.33245688233909	5.54234718043543	6.03442555060037	5.59146036454576	6.39036355033656	-0.292988127464412
ENSG00000117394	8.410095053332	7.9613647736209	8.50116490656279	8.82041363640592	8.74643815772846	8.73160490116855	8.69209769745066	11.5744851930844	8.90022194304662	8.86889121708299	8.2814873011217	8.8348868043617	9.02674187463065	8.14207878945287	7.8860538380854	9.46526268696274	8.39697076541482	8.95828219963508	7.92828358275665	8.44267739686205	8.39252567088811	8.14696141288538	8.40579478870133	8.72986927851458	8.97347816500389	7.99607036615295	-0.2934957233125
ENSG00000271361	4.70486641303786	4.43546961357318	4.60242976579852	4.92680581159133	4.4526547230515	3.68097803928105	4.5447463080854	3.21618032489705	4.44950281066845	3.21618032489705	4.66145601419316	3.21618032489705	3.21618032489705	3.9795904447248	4.88874866345392	5.35047400284075	4.93096942121108	3.21618032489705	4.06137602423131	4.42230194263553	5.13314479246788	5.19260575694638	5.02349523935628	3.8223181172725	3.21618032489705	4.63963695135	-0.294107395533874
ENSG00000167705	9.03961931994067	9.69168397349788	8.439232619865	9.384818284241	7.68069049692261	9.59525476363702	9.7826625383712	10.8494361403488	9.32142729722048	9.89888986125288	8.5352145198393	8.37979445214981	9.64933239375096	8.88991809211702	9.0470452336751	9.98871086856576	8.07590169204293	8.44356296117932	9.00402397831672	8.95526394571557	8.80262848768822	8.78208551802278	9.77637165868984	9.24338304812756	9.93062794742425	8.36790200953801	-0.29450000208847
ENSG00000284194	4.547359852088	5.89208659260729	4.50614203699148	4.71730796790473	4.2356009873554	4.3316353982766	4.27976308551176	4.69171647128943	3.94242826818218	3.21618032489705	3.88391972623252	3.76412392273224	4.27041537739827	5.59168611243106	5.84044386285051	4.98166050967504	4.06085531069991	4.39704552614274	5.58386128946755	5.54088803189019	5.10283098550865	4.46903242955115	5.74089631386595	4.53512197395615	3.85436183849637	4.88272555044264	-0.294764073553242
ENSG00000186998	4.48921220419045	5.62140072472135	4.84899309225925	4.65831971482689	4.4526547230515	5.15466950998375	5.811162699397	7.21647807903933	6.65978616078085	6.13067463156952	4.59255258336494	4.61874200310654	5.09667043135623	5.01958306070409	5.12918095286308	5.87323902426928	4.394814068124	4.88553569707081	4.98762016608862	4.87850740271671	4.9033683572079	5.27564312928286	5.61183902279572	4.65187388704551	6.14915260855006	5.00183748308427	-0.295071343079094
ENSG00000204323	6.69236107578289	7.36235133510579	6.50882839827477	7.48762987013348	5.11403992892672	6.96488002682423	6.64602564363793	8.37830970512347	6.58881901422769	6.64321798522928	5.76802461227657	6.78216758354473	7.75887616303254	5.7913088260601	6.95156511490111	7.8092094298294	5.96041217564318	6.83745565138745	7.05907844190705	6.82547941622059	6.10469028005892	5.86984455376936	6.81969577963952	6.87940838255815	6.36154441451294	6.34960776937077	-0.295174396100636
ENSG00000211592	11.5746506553855	11.3577137218183	12.0736114023862	11.6372670237544	11.5761933596264	11.7019644334788	12.0865082103692	10.5732093400292	11.7466224002655	11.9807368174302	11.4974929682926	12.5088416211784	12.347690740612	12.988347711408	12.0363888805852	13.9184600256728	11.8881207610597	12.3444288872813	12.4542815829727	11.5640355439118	11.7700322384058	12.3452097869647	13.8824164067729	12.4422686886165	11.9079163333964	11.9782333135612	-0.295434414999441
ENSG00000166793	4.65485407113712	5.53293455376435	5.05237010095377	5.4638737325486	4.4526547230515	4.69836523699743	5.0879700303837	7.99407513731468	4.95588463005684	5.94159366375103	4.51890011260187	5.2488123444553	5.40904682133674	4.66066661629844	4.79655065562876	5.2390570204799	4.69516329137004	4.88553569707081	4.52626580949589	4.35678972629673	5.21993569502592	4.7077775676752	4.91163255239693	4.9430458830593	5.47133440515054	4.60015627517765	-0.29550482962551
ENSG00000064932	10.8789457788314	12.0084783635418	10.7907786068974	10.7125823070659	10.55159113578	10.4321797665113	10.2198478690322	10.7786646777443	10.2472993595421	11.1674161304596	10.6694853054643	10.699512168555	11.2760525526108	11.7302183807679	12.2841859212419	12.2653650024574	11.0024851794915	11.2412879159999	12.0364250423228	12.3354587705308	11.9701309606935	11.279094542114	12.8074503142025	11.3720302506529	10.9169228308373	10.9639553298296	-0.295961434077151
ENSG00000282024	3.63051111453323	5.48639764526839	3.21618032489705	4.65831971482689	3.81280363829922	4.13423302640279	4.27976308551176	6.46378015243693	4.14744110190038	4.81619827067159	3.88391972623252	3.98656976663606	3.96973846599234	3.21618032489705	3.81816192944514	4.17883043528595	3.64301747676905	3.91042702204943	3.8180335660877	3.62862583143872	3.98604712536765	3.60473620440832	4.19294673963215	5.24610896799696	4.11163845461062	3.72187594403393	-0.296477154556619
ENSG00000100012	5.04195044516698	5.62140072472135	4.34211429390776	5.5547658053412	4.14988037081379	4.01449570485445	4.27976308551176	5.98062504786479	3.81121366372093	5.72235541301472	4.3534167277203	4.41408734991203	5.03618804173342	4.05056742126399	4.06155383690676	5.76030680137536	4.32231540593144	4.80352297834533	3.70876643147799	3.79751381266951	4.15371398098177	4.46903242955115	4.3033118649262	5.02604793213218	5.94351683752858	4.51652005461423	-0.296614498566602
ENSG00000225774	5.47335413037474	4.64328391333606	3.87706836698065	5.22353493169965	4.78354233776599	4.97286948262707	5.53326815257071	4.43736635569496	5.07288604954032	5.991338885219	4.72629355138789	3.21618032489705	5.40904682133674	5.88777601112221	5.77523741622907	5.76030680137536	5.12775776616906	4.76023348644729	6.13784165287057	6.06619317532015	5.42619885225782	5.22088961030928	5.54234718043543	4.65187388704551	5.753605555073	4.1506779699689	-0.296663635136138
ENSG00000138061	7.46198758747644	7.67303624469655	7.32437271086258	7.07023816285347	7.48637140794865	7.29619583692689	6.84620101018955	7.52483916363077	6.63652300907782	7.15364504628993	6.76807395351541	6.83491434532899	8.02656053586062	7.87009553461978	8.36735038855743	9.86352412314365	8.00855404961727	7.78634893530382	8.54223558631552	7.7411504794376	8.11756395251119	8.02815964312764	7.64085199993378	8.47687130329459	7.14786313317594	8.56326180406005	-0.296733409102366
ENSG00000211637	5.00466956523011	5.22516728324092	4.69078296707365	4.82677233358863	5.80032317539737	5.6990773611541	5.811162699397	5.07412699399226	5.72887406893118	5.22343319782869	5.71160922621454	5.54167521647757	5.54095279642892	6.22814156768298	6.67646826811036	7.94127757439995	5.29772922677372	5.96683468540776	5.29885920823572	5.65892964963097	5.44982894617934	5.24855912856391	7.20394173029453	6.03442555060037	5.33917792711342	5.78361268706175	-0.297233082400051
ENSG00000143774	13.2858246440242	13.7372218576954	12.3560340800467	14.079070238868	12.1818273402535	13.2528004574753	13.9869528456548	15.1629564364833	13.3657035275036	13.9456140494442	12.5395244113178	12.7684755315241	14.0211007038852	12.5800672133286	13.3248455037622	13.7235839913632	12.0769936437378	12.5957039211839	12.6826892233248	12.7566063854779	13.0139889436474	12.9967827191584	13.7505959218148	13.3481792271966	13.307764338924	12.6916894710827	-0.297420066967705
ENSG00000101425	6.56764042159886	7.1774753618029	5.71885453079681	5.66706394005227	6.32885383905943	6.87149495583371	6.79182528762839	6.40414480353389	6.95086829577936	6.17418100964916	5.1456609208142	5.2488123444553	6.34099379636229	5.48849245721452	7.32236200767227	6.47858167979664	7.713694779843	7.18225523339254	6.85485270973414	6.11566718561142	5.30118631112616	5.78121312353488	6.39119074392335	5.69712826519446	7.1851415862719	6.96782690089456	-0.297681194545516
ENSG00000149557	5.49930734320111	5.28179419878881	5.45066406771328	6.23267296154154	6.01818055225537	5.75378407705383	6.31927607096638	5.70771211789807	6.20029545570817	5.8899853737609	5.52666040664337	6.95088644333345	6.05674474754697	4.69524575034285	5.05416149001673	4.00690896914325	5.09083479171058	5.74248423955406	4.34778441125506	4.79206430579103	4.61783803996813	5.16367638169335	4.49123668622782	5.31172175757684	4.72277745521033	4.71457023914718	-0.299156546565634
ENSG00000136573	7.65155008644366	5.85655494723973	7.07005376171444	7.3233846780201	7.90625135906044	7.18439536352296	6.110981342736	5.70771211789807	7.71275965273813	6.97078277289858	7.78032074537965	7.63372903549757	7.65109107413763	6.31884481061575	6.1268673091447	6.6749627154048	7.62646010282942	8.08760098492817	5.90222803620458	6.7957917526656	6.69751174811613	6.38083431537146	6.99356829093844	7.57943000677258	7.69137316755549	7.13183074634863	-0.299358072948056
ENSG00000158869	11.2795764358222	12.8692585948127	11.7913208190657	12.1183305055183	11.2416397539807	11.5627343484407	10.8671627263032	11.5508959346217	10.7706861921015	11.619089348736	11.1543342952389	10.856611777116	11.6668809528441	11.4587347484206	13.4167236524131	13.359529404766	11.3495944267816	11.8884694624443	12.7663915520781	12.3507474107225	11.6992001510622	11.7066452986881	12.2678303068968	12.178297060928	11.3041039112941	12.0855145049122	-0.299445095837086
ENSG00000275395	6.786834668781	6.20468564743445	7.8978804623303	7.22920054103082	6.19026072241202	6.93057335104491	7.38431791797103	7.37893333269853	8.29158821534459	7.46137667330992	7.5018557642293	7.10174224218555	6.6728774233211	7.413024981828	5.55838942729237	6.33063638028176	7.15514929781762	6.61689062452171	5.98105422500429	7.27533490834182	7.23641446895501	7.12269223514286	6.60513306986825	6.50594781015739	6.22358810198844	5.18591007487369	-0.299568187466254
ENSG00000196664	6.88493341889396	7.61188815582528	7.01178864636501	6.92459297631967	6.94814829607635	6.95353589657227	6.53424495637744	6.46378015243693	6.04845402974252	6.4101451759111	6.25219671115641	6.01656566775703	6.79674313059675	7.26548221339203	8.43397171636849	8.54964711704058	7.00603495990002	7.25339832718733	8.18872562140038	7.86483248281624	6.30637504057178	7.37425936917478	7.57526378802318	6.81645727153525	7.16662377510227	8.16522775395832	-0.299574358228252
ENSG00000038945	5.52476224829594	5.57789900272503	5.33110534644463	6.12116353642854	5.84259145356047	5.27557090041809	5.78295579837525	5.60304959364938	4.38266508886703	5.03666533332306	5.45884525778651	5.07289801631757	5.8059825114849	5.70281879379186	7.32976682395352	7.29331696227598	5.7050394688745	5.65867112596596	6.74801535552364	6.26894477224731	5.37762272885326	5.93684207261198	6.37180670217937	5.02604793213218	4.46373954874408	6.05115683229625	-0.299711341060612
ENSG00000204420	6.94070575555011	9.28890188795282	7.31838553677941	7.86839436618587	7.6048907774182	7.90727272522056	8.14733562220306	8.51006001567372	8.1023425736374	8.18135861712488	7.35734016171125	8.50907748112727	8.63782688141365	7.24528805197023	9.14445064304325	9.45940777455324	7.56521402815616	8.77286635264951	9.61213004520348	7.79190707920294	7.75940620154124	8.17434330189246	8.31341528015781	8.51678652769524	8.85173506537017	8.81136461806573	-0.299715982488722
ENSG00000111666	8.1564401097535	8.57116885841982	7.52478022788639	8.41780185193237	8.00927927917633	8.75779543056519	8.71405716480932	10.4290755067385	7.98839814857896	8.16022457949958	7.81324902709312	7.8949336591863	9.00868879652846	7.67293234063983	8.22408336198341	10.2278801776392	7.86866822966818	7.79112848270729	8.04656903948515	7.96992851422982	7.40789926786825	8.37350715420323	8.61169863658899	7.9922960411236	8.1981581008877	8.04421056456377	-0.299992259415636
ENSG00000258227	5.07813442088241	6.3881070207156	5.42760942542099	5.49486819755794	5.14971106132238	5.52022403559609	4.98707129353148	4.69171647128943	5.10953937098833	4.81619827067159	4.84579695587788	4.86769908421929	5.66096043461141	5.48849245721452	7.45012713907501	7.29331696227598	4.69516329137004	4.92449628283704	5.23354090151894	5.68134308564655	5.70480205865985	6.17642949610484	6.11553525788016	5.69712826519446	5.33917792711342	5.46999232247036	-0.300072656567216
ENSG00000110693	4.48921220419045	4.81765081234717	4.39988620422853	4.45909279379807	4.14988037081379	4.5667521642506	4.68971663326752	7.31614394990025	4.44950281066845	5.03666533332306	4.43959822228205	5.30242635906918	4.27041537739827	4.17536748369224	4.24451556100469	6.25038359518398	4.52548840512305	4.88553569707081	4.12700513819549	4.54165777484019	3.98604712536765	4.22653808118516	4.3033118649262	4.9430458830593	4.46373954874408	4.47203780634557	-0.300750735661223
ENSG00000211660	6.48214119715325	6.36332592314789	6.4981983563436	6.49281450920852	6.48155017740115	5.6990773611541	5.8658878630371	5.8955519692085	6.43522240586002	6.48075056684499	6.43450808054952	6.46202709753735	8.04085719864704	6.8956910479963	7.04467641558395	9.1424540732769	7.15514929781762	7.02023842508459	6.79171765990567	6.32584504783968	6.61946250550694	6.34470820235458	7.64085199993378	7.15820907737102	6.602518250173	6.53348871654556	-0.300794458325158
ENSG00000166289	7.07128500090924	7.38691745793834	8.62242750319377	7.53844953119055	8.37453793237361	7.06311355021635	7.46442077193941	8.25013852629756	8.2040039913219	8.03809234527463	8.05811368776954	8.65225542384925	8.16351222920754	7.0610547176658	6.6647464244994	5.67945377178646	7.20427312863649	8.4824562783341	6.56679727400408	7.31759041569325	7.12130341833097	7.60340744815688	6.92917895393537	7.44770165490169	7.66528385424614	7.38763861040201	-0.301501458354524
ENSG00000143479	3.92901774327094	4.81765081234717	4.34211429390776	4.92680581159133	4.14988037081379	4.5667521642506	4.8770153750968	7.49682092900554	4.57121066695335	3.89704359104268	4.3534167277203	4.52146637328817	5.03618804173342	4.05056742126399	4.06155383690676	4.98166050967504	4.97294614592806	4.33277229842481	4.24430207338292	4.21013061949602	4.22600402663232	4.15421246612532	4.06599456973363	4.25142606148119	3.85436183849637	4.71457023914718	-0.301619818886716
ENSG00000155962	5.49930734320111	5.33603373829214	5.02075929711241	5.5547658053412	5.54088621746856	5.9759949394492	5.03855594994079	8.14592049635145	5.482684582592	4.37503735329511	5.35008887442956	5.30242635906918	5.54095279642892	5.11872986471685	5.01487282295787	6.13567818558987	5.35987520285625	5.28704590766161	4.67842082783139	4.9973808202053	4.9033683572079	5.9203961835282	4.78815333629028	4.65187388704551	5.64770243295776	4.91363196132451	-0.301630525266754
ENSG00000221983	14.5627241911149	15.2989644541492	14.8584171522695	14.6925809492508	13.959554998865	15.2856337690224	15.536261744097	16.8823121819082	15.0590833787484	15.7475588255188	14.6045226575594	14.7383521400086	15.3570275718788	13.9754824404889	14.2096524134237	14.7389952507856	14.0008728038972	14.6888393378365	13.6750507799111	14.0739406196864	14.5808064554361	14.4066799891168	14.3672152639267	15.1715406007301	15.7201918273151	14.3814883822258	-0.301672662865719
ENSG00000185885	10.1019805596319	12.1176757335944	9.70868028134177	11.0087139338904	9.47017157533642	10.1552529687116	10.7436707658757	10.4834923191739	9.71877838524066	11.1910291280006	10.5891987599598	10.6443226612931	11.4256937227661	10.6601724514965	11.8362169654372	11.1226251695335	9.68214331651701	10.0585894244049	10.6945925998046	11.3792411535828	10.2295953027424	9.97042970495919	11.229044269701	10.1638847549637	9.6410906567929	10.276947843552	-0.302195740301206
ENSG00000211716	5.66807294424212	5.16590737963315	6.829666012507	6.08191901716511	6.01818055225537	5.64206530137858	6.0653121288698	5.36532559567038	6.48829853804593	7.44396253147591	7.29332336932888	5.70620047277176	7.18067984091706	5.50625692053958	5.23391786105516	5.83662187785407	5.50342406775364	5.22844078836859	4.81211863230271	5.61295214679139	5.90259075456477	5.13406764552306	5.12598405099073	6.07132329447662	6.25937048104423	5.23389855518368	-0.302427933354424
ENSG00000227063	8.7499292257204	9.27584570283958	9.91455221817634	9.85373780972639	10.1646618507691	9.29576995144019	9.05242333675964	9.75295792750384	8.83076728504896	10.2506286434803	9.67592133789619	9.53981465875491	10.3046276178932	8.15832704060839	8.93775609518147	9.08656754816448	9.41576594162685	10.1607476883907	8.45716794203345	8.19013689100539	8.58308674026497	8.39111399461596	8.16547056273092	9.29400956951776	10.4098161237962	9.59521325651821	-0.30266697429974
ENSG00000265992	3.92901774327094	5.99348630757871	3.21618032489705	3.85187944668045	3.94435570689887	4.63454818439724	4.46405516040255	5.07412699399226	4.77967770386727	4.37503735329511	3.21618032489705	3.21618032489705	3.7520190762147	3.21618032489705	3.21618032489705	4.90791338325289	4.1573249122135	3.21618032489705	3.90949994139522	4.03293241421346	3.76374791333268	4.46903242955115	3.7115085246027	4.53512197395615	3.85436183849637	3.21618032489705	-0.304693336434046
ENSG00000030582	12.3249845362789	13.4335987118456	12.6912606879628	12.7053506605166	12.2466755885948	12.2894445693467	11.9351106069336	12.4135422987004	12.1316341963759	12.3557477693356	11.6107403780126	12.0108224781578	12.5682714837916	12.5284494553405	14.0336491224891	14.52263049002	12.6512782710072	13.0076111374143	14.0270584133451	13.2286810614588	12.9284404199634	12.4422818301032	13.6287530895422	13.0108626104999	12.6373578513457	13.3591799171837	-0.305240154454483
ENSG00000211651	6.46949343773758	6.71551166578055	6.80409789640208	6.85731387449608	6.90975083836214	6.93057335104491	7.14584219348099	6.46378015243693	6.94143495288892	7.1749418039889	6.65565224954402	6.90233486191738	7.70599397280685	8.22154612548344	7.86585816286786	9.55584617645606	7.16345462177322	7.66138284075811	6.44394150180565	7.23914406672711	6.84181436376182	7.35039865135033	8.49703265464336	7.37700575517731	6.80838575585779	6.93400752532508	-0.305978160361514
ENSG00000251546	4.48921220419045	4.64328391333606	4.88538091981356	4.10820783280893	4.57463382114191	5.6990773611541	3.89782773055311	4.09218105840817	5.0351145156012	3.89704359104268	3.88391972623252	5.07289801631757	5.36196621770719	5.84726240249421	4.88874866345392	6.56924042176483	4.69516329137004	4.76023348644729	4.7472397566672	3.9258165139785	4.8666628596761	4.93982373553983	6.2062755509237	4.25142606148119	4.46373954874408	4.63963695135	-0.306908051991609
ENSG00000230037	4.65485407113712	5.57789900272503	4.14299115540626	5.01911049942651	4.31367554272653	4.49430900536426	4.46405516040255	6.91075987739887	4.68034868408106	4.68812589351062	4.25859408093742	4.94004694115525	4.49408110270293	4.28390972876278	3.64337787129688	4.55446799064928	4.79532749296289	3.78482740571133	3.21618032489705	4.35678972629673	3.98604712536765	4.22653808118516	4.06599456973363	4.65187388704551	4.11163845461062	3.57467151649427	-0.307633488965476
ENSG00000108370	5.71263996028101	5.85655494723973	6.30402673207805	5.4638737325486	7.08358432037921	5.80637423249607	6.3574609119404	6.52099693947185	6.57663769219415	5.72235541301472	6.41730421519235	7.13009208434173	6.76244068550355	5.31679668422101	5.01487282295787	4.74496741875224	6.03597952622991	6.65962614000421	4.7472397566672	4.87850740271671	5.24759554591815	5.78121312353488	5.02349523935628	5.37416445565324	5.94351683752858	5.73614994202549	-0.308248013756553
ENSG00000211699	5.54973899953422	4.31289507400924	6.07858860856031	5.58373437935868	5.98104776540955	4.13423302640279	5.13549318332674	4.69171647128943	4.8710742722034	5.03666533332306	6.76807395351541	4.1543434732517	4.67724443463937	4.46884338785021	3.21618032489705	5.05117795840771	5.26549818639949	5.37024361490159	4.90310734360896	5.38384496979175	5.37762272885326	4.86748343978705	5.12598405099073	4.53512197395615	5.11151120408874	4.97314573703922	-0.308439899564844
ENSG00000121797	5.47335413037474	7.52608373738973	5.80928978734025	5.79545228114915	5.31440228943788	5.6990773611541	5.60016629186494	7.34788243746271	5.10953937098833	6.25732728063711	5.9729282785564	6.24389163901481	5.90544699286659	5.67199050750603	7.47035700194831	7.26665157629412	5.60801672659745	5.94947703199817	6.7553929966732	6.44602619800431	5.86869266350277	5.51933533233458	5.91406681782809	5.83352496911812	5.11151120408874	6.65514404104048	-0.308809774703085
ENSG00000236439	6.87542210899463	6.05717406537584	6.97412749142122	6.46280663658487	6.76657297799348	7.63044788222725	7.58872433508242	7.25047655282902	7.52412287885912	7.67040595025741	7.58052757475485	7.95935904072719	6.97192072429968	6.55214118900541	5.8190524262324	4.74496741875224	7.2825759801232	6.17467672894734	6.2992248493006	6.36705647417747	6.57876492755468	6.5274869217162	6.22806824490314	6.79483938525285	6.90112387882757	6.61288508007636	-0.309003315836445
ENSG00000185909	7.51177611017273	7.6014388464932	7.54028284299798	6.95707816296724	6.07207726798365	6.7188237997765	6.6612980769097	6.67994914192015	6.40791591477141	7.71461018134653	6.04253362750938	6.79996797853237	7.99018482767492	7.23508316206083	7.71028541369191	7.56887226028964	6.87034483144329	7.83344410249569	8.452667115458	7.98744730367286	7.31243375381454	6.93452739246645	8.043594479034	8.6838677893253	6.602518250173	7.95300499761471	-0.309664800216899
ENSG00000127946	9.79488432969343	9.85858699165883	8.95425312051628	9.09902719518141	9.33982354652198	9.46026504960529	8.90432900223469	9.35396998410858	8.69775178315098	8.63629066127167	8.29552608945134	7.15789081525913	8.95690337941891	10.2933437043626	9.28588949397107	9.33062177376701	9.80353826367128	9.75220184234177	9.48903204947794	9.54988241129615	9.43145829950667	7.890424016296	9.99234423197712	9.80165059231691	8.60687374011929	8.5654612573982	-0.309775437397678
ENSG00000236438	8.03419564417388	8.75651712781049	7.49856454090223	8.83207521844487	7.7741382275925	8.11418196919264	6.04190168499796	7.86865438972423	7.88928754500865	8.02645782343664	7.96158800701979	7.95935904072719	7.99018482767492	8.98249772163134	8.80897004972144	8.54964711704058	8.35783704914777	7.69748255891414	8.01025546801272	8.20143641883543	8.36312208884241	7.92308914538746	10.0804842338294	8.10138677176793	7.49793601689967	7.55227613664926	-0.310073168293009
ENSG00000180644	10.8658786772318	11.0764677619992	11.7586424375372	11.2969723652388	12.3796250330142	11.3522829348519	11.8730589775621	12.3708769939625	11.9766820173378	11.5426327130293	11.872894737888	12.8943878504162	11.6206928251301	10.766351376448	10.9212852370116	9.55309989302423	11.1042632981806	12.2254371836926	10.239277817244	11.2296849789562	11.1948792080394	11.5784594325242	10.9512705448436	10.9618533989041	11.1877491305429	11.2215577825117	-0.310114149231708
ENSG00000122643	8.91594173355779	11.3569391824425	8.09947575469421	8.96246707322758	8.18357876295167	8.87608758876333	8.77451803459668	8.53777085569149	7.96541224063065	8.73244893698842	8.47482051538887	8.72348118910271	9.68158979858742	9.32215248569488	10.1187290181119	9.4505805956623	8.63278426014257	8.38791612293401	9.19524557050027	9.28034766679003	8.40412108095538	8.88711781138655	9.1727003799734	9.28633562592928	8.42474943484725	9.06398163840711	-0.310393227661994
ENSG00000211951	4.42754877288857	3.77434917526488	4.60242976579852	4.30047198868058	4.2356009873554	4.49430900536426	3.89782773055311	3.21618032489705	4.51215080290201	3.21618032489705	3.88391972623252	4.29346307570391	3.96973846599234	4.72878336379478	4.58615971988632	6.5246377217149	3.21618032489705	4.18896079661401	5.51367099033567	3.79751381266951	4.52061703628117	4.7077775676752	4.96885735811726	4.06731030067774	4.60107243467888	4.55916729211468	-0.310621972568291
ENSG00000213087	5.77685811974735	5.38809653496595	5.17132533212953	5.29686863968449	5.07731981511374	7.05252649909196	6.69135840503961	7.31614394990025	6.69398089769887	6.08576529401231	5.92449666071556	5.85287316324646	5.58216135116036	5.39589701122772	4.58615971988632	4.90791338325289	5.53035160291702	4.61938680392868	5.40088434561018	4.79206430579103	5.83393545100668	5.7251305494167	5.43078860470897	5.10378121565816	5.70168956292683	5.16121706981129	-0.310893136116752
