ID	Factor1_Methylomics	Factor1_RNA	Factor10_Methylomics	Factor10_RNA	Factor2_Methylomics	Factor2_RNA	Factor3_Methylomics	Factor3_RNA	Factor4_Methylomics	Factor4_RNA	Factor5_Methylomics	Factor5_RNA	Factor6_Methylomics	Factor6_RNA	Factor7_Methylomics	Factor7_RNA	Factor8_Methylomics	Factor8_RNA	Factor9_Methylomics	Factor9_RNA
H148	-19.7711211608344	-25.0690168023239	10.483197113131	20.0525958803631	-9.20306507534081	-19.9378711512748	-16.8778405638655	-12.3787338058907	-17.8329202394019	-12.6967318398989	-6.8396536000754	-3.21769520386011	-9.92514079771558	-13.8303355586968	10.7224689189106	12.4054056530994	-1.65903882072627	-3.54308026450807	3.9752433646872	-0.899633904414782
H163	35.1425625869808	23.0660426475434	5.26820764440056	2.94804251760237	-11.1500046997583	-11.5644341705274	14.5436896223983	17.486912252956	-14.4307171585827	-19.9727308837029	-8.96529488704954	-18.9275321496287	-6.28381723935569	-3.994737973052	-1.38578932339623	-5.2709445209921	8.0680990666134	0.59535635851569	1.10021830673509	-4.55327031335539
H164	-36.9171854577451	-28.8972646971353	-5.03006574410842	-9.83484284457303	11.9959592046236	4.79832144432682	-4.47319046982077	6.3477604492967	-12.7554733110993	-16.096568532632	2.38007000589214	-1.44946259143168	-2.84036259919523	2.96219530004872	-0.766019970177591	-5.65307453966498	9.53048718817504	9.69505916442102	2.77980091087839	7.14170642574889
H165	-32.0015642185087	-12.8910756842626	-2.00860807739874	-3.67148319192773	10.7314485530022	-4.50641619214873	-3.76771236404465	4.79140179738663	-12.7710567071427	-11.0686331044341	-1.75918542317442	-15.6657122485231	8.00727447385953	20.1865830742444	-2.95640409163368	-6.39172698035817	-1.18117064549608	-2.58513816546138	4.34389415054801	13.2120285017803
H167	-31.3844104347703	-14.0523094336697	9.73758022080759	18.362611359106	2.43002807236149	-0.366686047074283	-11.1445949382402	-6.64803583362713	-0.542538566383292	-6.30130455124901	-4.89730454867282	-12.3934994613127	-3.70963689800678	-6.97614930073788	-2.2463273767191	-7.94517709724245	12.545352770391	17.5520903151701	-3.90514343829455	-5.08010942794559
H169	29.1919996660947	32.0983433432809	-0.48434047960089	-0.789802896198518	-10.9081446409518	-30.1258853122997	-18.7099303843477	-24.2437772762838	-8.38151170653863	-3.89568801826553	6.52216657260352	17.798176340389	7.08538452824066	9.86853772536321	-7.25536550007939	-11.8216835933728	0.0400124395483052	5.96914374275494	8.68110026773924	3.22766035366005
H171	-27.6261439910876	-20.4906168189017	6.06840005577308	13.4917559093776	-11.9768949740015	-15.069976897375	1.15809672446443	3.15940942776768	6.05412054468513	-0.648116055088455	-8.53843321784571	-14.8688541893635	-6.99642766921874	-15.313429608117	2.2881823237321	1.98857323838514	1.06822199863266	-1.75059743230831	-6.59370922366841	-12.1763778975114
H173	4.41087047823611	-9.29141041798909	5.00515963642737	10.9006898576578	5.35016365217517	-4.64158888393196	-6.68129246898965	7.74548839751382	21.0206592993283	17.8052355104291	-6.57336730281271	-10.4573744571853	-1.3354429937281	-9.49428393584464	-0.636373987378519	7.02740712908181	-2.25931718224878	-3.29096745249842	8.72912664839166	16.646435338575
H187	-20.2446390266977	-17.4608811079529	10.6737216087187	16.702641212363	-11.6307768701491	-9.51532440060216	2.3816416023528	4.08088834120719	13.366958420955	7.47126961470007	-8.58428627992615	-7.09511959952522	-8.12645916902414	-10.728018518605	0.510957053001449	-1.42882359877749	-12.0861016518016	-23.1445979867587	-15.5022811493056	-24.3752171981623
H192	1.8527792998171	5.95621189278517	3.28102011119982	9.5092135569922	0.82331218857186	-14.7025020684908	-15.343501761671	-7.88407299618182	40.4132519852826	34.1487926978757	22.0771737924559	25.8426296485525	-12.2595452817821	-35.1037271298026	4.1666089053637	9.67265638929612	12.081879169123	25.9717357846773	7.82979447915985	10.385019899426
H194	26.2405767470308	38.8006521101097	7.28360499986104	11.1243975244344	-15.3671893777957	-30.5291050300412	-7.35937878702745	-21.9954725645083	-8.78463986774238	11.4862426035363	12.3861159965315	23.7980265446385	11.7491947591163	14.1631824445368	-14.8919939874079	-14.7041827174275	-3.50783470264135	1.12250211905544	0.253097039133051	2.13698273517768
H225	36.2209340366392	21.7500719130457	6.30838288489411	10.9532078722601	0.076372872932707	-9.90832655824001	-5.94483888759641	6.13888241916344	-12.9627574439819	-13.0026930420998	-2.50890181977845	-14.4257487622669	-0.503890736623607	-2.33044297874582	-0.887722622737224	-7.0350711322986	5.95905224441213	6.9992375438301	-1.48603561680484	-12.3637714942861
H228	2.64320134039952	1.74750529608141	0.466728797974155	-3.72483894223029	7.50635674737548	5.55965789675338	12.1623901645229	1.19184974268466	9.14571223665427	11.7648889011379	-4.67792532925354	-10.7300974498891	-7.27175914051819	-20.3123832943352	-5.7037405066269	-1.03313240902777	-13.7996394281505	-16.9046350629855	2.91809863538989	-5.26943310174103
H231	-35.2796509201108	-15.421418905408	-1.07119980838932	-4.4156013593134	7.13833155826434	3.27201336047071	14.7839613236957	17.5336883630118	-15.0733891931096	-13.4074847441113	3.03506287770879	-0.625150238254118	-11.3825395933503	-14.9844185963484	-0.867845362406508	2.98044556423367	-0.238475179535559	-6.21319054498573	0.792326567092244	-1.60825478756333
H233	-33.8179577814732	-29.5010125288645	6.49655639557438	12.3108058602475	1.11037402682304	-3.22783377118798	16.9769244250551	28.6525351101258	5.08621533280867	-1.76789532876816	2.70726269099529	5.17244946621717	-5.0836058547567	-6.14770705473624	2.24105053023995	7.61769093489922	3.70450152715495	2.18006415613671	-0.325797006349318	3.37099908938923
H234	-31.9656683417509	-13.8239330736962	-0.409975592964061	-1.93348462825997	-9.19113185520072	-13.547529227128	6.825362627869	8.02562797680676	4.19556420965116	-2.84079991407904	0.886551707332745	9.05145475846155	-1.41803417174677	-4.9090565869972	11.1334452934415	21.5166583895491	-8.37973717390923	-18.501383941842	-1.05033486675068	-0.840556049954451
H236	44.1526538426788	24.0097654964913	4.34227468844814	2.08353137406044	-4.33870410672262	-1.74944824702503	16.6200410573302	39.8970164166173	-3.9458122114492	-2.60894892560165	4.49843289388582	4.80667406269702	-5.97012651418326	-9.30588764760709	3.33838335243983	5.08324394410647	1.22001933831053	-5.97255010110867	-6.08916116252913	-9.58527089507219
H238	-27.2049893831807	-4.86248891425083	5.83984316087996	12.4123671202194	-13.7956455076667	-15.3823533033619	0.949026583384999	-9.24096683214924	-0.415318396117139	-9.35904282127796	3.25968677770835	15.0256247065284	8.00018720992882	16.2313217236149	10.3236396894969	9.82425432255931	-13.043857850157	-13.0090204803905	-0.660470617280127	0.458561685436594
H239	-27.7026702936805	0.654140478402254	-6.77785143188746	-14.1919506827678	-17.8031736955602	-38.1112897240073	-15.4374789947269	-18.4718433790485	-1.89725886722161	-9.62772276213689	3.16645052657957	17.4172239750438	4.14743728775044	11.551709277113	1.42273698653738	-0.993262236544535	-11.7644199740024	-18.9641963348698	17.4670740676184	17.7853985726055
H240	15.6262088702896	12.8890643852378	8.07340818134926	11.9425469677903	-3.54885990994583	5.38261573893101	8.28945152657407	-2.15940269224674	22.1532494225792	8.91469322811103	-2.66304646161861	-10.4192350273267	4.43220846570951	0.0927222263389981	2.44577131734369	5.66608655630876	10.26753058664	4.85638978120096	1.81362848366746	9.81740061920552
H242	-29.2065709436695	-16.3968193432494	-6.42287293900587	-9.99597830201492	-22.7952219131144	-42.156805559059	-7.03286481522104	-15.0303545677491	6.70484759544782	10.1650112354475	-3.08740321163964	-4.39866346291024	4.05950392036335	4.50425635786438	-6.93336308537004	-5.433970041159	16.0802757143264	22.070635440289	-0.136092311770161	-0.80665913152629
H243	-37.4566469359304	-12.4671485177632	-8.69592345095793	-16.9570021124994	-5.44524905481985	-16.0481834943908	13.998660347347	24.0640906831263	-2.39272466605317	-3.50709757442182	9.85190147646584	22.2524086942609	1.32043818613712	2.89013888919963	-11.6530321211009	-12.6535676705031	7.65018083008817	13.2362875855903	2.52738880131559	2.64884029899583
H246	-28.7796495225706	-15.5980497714455	-1.78620854070773	-5.85391477382095	-24.511148466984	-32.4389891941553	0.159656727756169	-0.00011093752235841	6.57343198681313	7.99240303493168	3.27437811698734	18.5508377458242	-3.29677182737909	-10.6359241174289	-10.0482042118877	-12.3671524128851	2.14687946014372	-1.03083104524467	-0.803409754211818	-9.16126828061616
H247	39.9826726279147	24.3597721408557	-14.8352927812764	-22.3262131750429	-7.96230780189517	-21.9035806587425	-17.2474709538583	-23.8699783175334	-4.29125514381033	15.2828819616277	-0.00291584774554424	2.46726430321368	-1.6630226458162	0.346929839095283	-7.07041743593366	-4.96278779132913	-3.36755088201984	-5.20457120252093	1.15960799142479	-8.26929211930368
H249	-33.7220168262991	0.402715058806151	-6.94084263077045	-20.7809039623768	-21.9252960646371	-44.8281910814112	0.489929965024915	-8.70267540745936	-11.2198874254023	-7.77232315135955	7.83854314775738	29.5541499485503	0.582536343360448	3.99252266363653	-1.96977206365885	-0.489574348200403	-18.1363131285756	-23.7186914314257	15.1385163636198	11.4853653892705
H255	-25.8234008987323	-21.8928365386512	-4.61819046631297	-9.45345940843176	-23.561132361801	-27.2957960555806	-2.05843285151714	5.79243363153767	1.40707167978801	6.84786104646409	4.57278035470123	17.8771042842424	-7.74179963208885	-13.182265453488	-6.16577435730961	-7.25712909263075	-0.244735940616274	2.46351051909556	1.69122746610403	-4.33791818918143
H257	-33.8251997655848	-17.8614403955162	-2.54216271921634	1.81743884745717	-9.16795238285543	-28.0077900271485	-13.5648345992607	-10.2735291516561	-2.2783193747112	4.01063627778891	5.76710474808291	14.7687360350533	1.03428837210584	0.840909137326575	-5.91603583362667	-7.56842847185469	3.92009904177892	12.1700235317591	4.60581395714954	1.06184110005289
H260	-29.4185716990953	-24.6735104583583	-3.58034180975034	-12.3598522321696	-8.55886368390668	-19.0593680873834	3.20720515053975	-7.25973743806028	-4.37567908670755	-4.07822277673384	-0.565443795773354	-6.17698652581367	6.48150178196541	12.2601025293798	-21.0224628117074	-31.6066300634661	8.40888380159186	17.9347487642533	-2.70264353612139	-0.544694411945233
H265	-32.7056083969152	-22.1844339231733	-5.42087338858388	-5.65556965215642	-16.5563284087887	-32.513549177432	5.77933469184395	6.24899211983072	9.40089924097168	11.6797940562549	4.70829845103201	12.246251001899	-5.1752282812444	-9.04387378892102	-7.48840376141396	-9.43974404984963	6.11209284703262	3.08365573417335	-0.252641721998351	-7.71850718191088
H266	42.3692728930751	19.6270640426265	-9.13450412654595	-15.836540750398	-16.3721451586093	-6.20190744063683	7.06497401476108	16.8192189620158	4.66939734037668	16.5135913445499	5.93380693510056	18.5856970583013	-5.05201138188098	-6.01066022142429	-15.8476445770036	-22.4383374982893	2.44176770715121	0.520413823605849	-4.26148565404671	-8.50694772879053
H270	16.7105182327727	-3.46053862350575	-10.1783731718846	-19.1310481696492	-0.854313466700061	-8.42989543942663	-1.83945919024041	24.5440032000784	22.8391937167976	23.1586691577194	4.56159012267751	16.0758777535665	1.71763602989783	0.690486072792919	-16.6388448247005	-17.1143321271642	-3.43297701794857	-0.836717844666476	9.45520463114548	17.1653513744937
H271	35.383627342542	19.4703780210753	-4.46784276914324	-10.138185454398	-11.9164107934265	-14.1056393429941	9.79324429139849	23.7283496568881	-4.92636977026271	9.0208261587868	4.25061828455093	11.4872076612898	-4.16231319716748	-3.29484573447471	-15.8706680989573	-17.687598023299	-1.9268514267234	-7.6486109753165	-2.83447574654859	-3.2258885849027
